	6.680278	0.000000	0.000000	0.000000	6.680278	0.000000	0.000000	0.000000
	0.000000	-4.814842	0.000000	0.000000	0.000000	-0.579722	0.000000	0.000000
	0.000000	0.000000	-4.814842	0.000000	0.000000	0.000000	-0.579722	0.000000
	0.000000	0.000000	0.000000	-8.274602	0.000000	0.000000	0.000000	-6.169722
	6.680278	0.000000	0.000000	0.000000	6.680278	0.000000	0.000000	0.000000
	0.000000	-0.579722	0.000000	0.000000	0.000000	-9.024602	0.000000	0.000000
	0.000000	0.000000	-0.579722	0.000000	0.000000	0.000000	-9.024602	0.000000
	0.000000	0.000000	0.000000	-6.169722	0.000000	0.000000	0.000000	-4.064842
